Km30,Km90,Km92.5,Km111,Km135,Km137.5,Km143,Caudal,Obstruccion,Ubicacion,Grado
499.49335991700787,5.085741217645737,5.034714809234153,5.059759496486449,5.046120105306806,5.084070150735285,5.017780581019032,137.01934296440783,Si,92.5,70
495.1447169564931,4.967084997661476,5.074530671500138,5.007627034753707,5.089943895929151,5.000672480618726,4.991366951727837,132.64671704295367,No,Ninguna,0
498.59330054615924,4.919070712604656,4.945732994419681,5.041062402156953,5.083419177896294,4.983872615686156,5.053949216884494,146.26303580475076,No,Ninguna,0
503.90805306865116,4.928177007383484,4.950995679143972,5.0135974988715,4.914892886042854,5.01736111146678,5.02556385867531,133.73316727176166,Si,90,10
496.8948863565924,5.032358202251398,4.905103510590569,4.955130169858905,5.035839235570166,5.061451655343567,5.0325617573698995,136.62462458213167,Si,135,30
494.4352651977842,4.946591249764467,4.933874312384045,5.077622960335068,4.9886318499842,5.068930012653411,5.090109965859309,89.22119422267507,No,Ninguna,0
491.36723490823323,4.907086079358086,5.070923474005828,4.959130159182968,5.058237654680142,4.98778975902676,4.970385184330297,103.27444260784408,Si,135,70
509.73380819163214,5.009697131614307,5.072712220721591,5.053702939173642,5.059095733266365,5.002730986715192,4.963257779118374,88.5333344449043,Si,90,10
505.56463412315026,4.9524920124194445,4.996211241692122,4.951135566142456,5.076623217268259,4.904232973362529,5.019598571661328,81.07331349440402,Si,90,50
493.7700435394582,5.0210913547639136,5.030501600171627,5.048152659225194,4.926441526156798,4.938315518909917,4.908342299938824,149.74751677302424,No,Ninguna,0
494.92794361131547,4.998974747297912,5.013093991995549,5.0861810072055365,5.049701179951091,4.933994401899678,5.014817481259089,146.07210960619403,Si,30,30
504.52750907420955,5.089020775470191,5.002572055019868,4.943887547266152,5.068076458264096,5.058036515841292,4.988464450922554,87.65336531199083,No,Ninguna,0
495.00289989523503,5.084475221561202,4.955349828081702,4.947561188855206,4.941373665339404,4.934472095295592,4.9106823786485965,145.07739989963335,Si,92.5,70
505.4832414749135,4.905609048058446,5.04055334828052,4.904950646772709,5.083198559270445,4.956930187042826,4.934440042790718,124.38910898308515,Si,30,10
493.5574760353612,5.0104430248580725,5.012952195476932,5.0076777869476485,4.901637900788897,5.038548931425758,4.904123260366916,98.94951966434029,Si,90,70
497.3715734009831,5.049036993574726,5.068090380579371,4.968353614555068,5.065563736601516,4.906897629688105,5.049103704595096,121.85844757452888,Si,111,70
501.0992131004122,5.014309930807532,4.90748778590375,4.915463179167752,4.951951462921992,5.07595099945473,5.060102688809503,96.38746805825178,Si,143,70
503.6728899620058,5.06556197980328,5.003299416133681,4.983933099847734,5.037909582113606,5.042142141125646,4.970885839714366,100.9697947281816,Si,135,70
497.7846674983084,5.015854748230712,5.077300031532162,4.939988799150896,5.041737509541025,4.974169120795761,4.929409522555151,89.34056832687551,Si,90,50
509.9972202270087,5.0400590323762,5.077931416844426,5.061582514375268,4.995224004549686,4.901056173551816,5.066774855728548,114.95301974121881,Si,30,70
498.1611685400723,5.0970897655258485,4.982223387601934,4.908900749556579,5.001754120037429,5.081729304172438,4.937732788396361,136.0862152200041,Si,92.5,10
505.8445851941003,4.9092839958446906,5.064122524688189,4.95731259243082,5.053193976573748,5.037454536767714,4.969920365352546,90.20664585858185,Si,92.5,50
507.89644773904,5.069628475334694,4.9266859320142,4.986632282475463,4.984028116197641,4.9880931610577495,5.075213879486145,149.5303662681913,Si,90,50
491.5346603062477,4.943462465932219,4.95659511740802,4.90869695734177,4.976913339150054,5.082046742857701,4.97153264523303,104.15324379915067,Si,30,10
509.73744472397294,4.976229946970906,4.9068687752885936,4.976364192866512,5.034284743034123,4.913930033035115,4.902399752413175,115.8484267745907,Si,90,50
492.12659934539596,5.075752477570156,5.036934136983857,5.0638503976769735,4.978369482696736,5.093775644184294,4.976523164966632,117.5796071004317,Si,137.5,50
494.9140066584657,4.924451297500222,5.01119314250009,5.042519791282664,5.071132512432567,4.967793293024837,4.912837862069827,99.54456642043431,Si,143,10
506.11497203329645,4.972763253452516,4.940929906398542,5.054397278172479,5.073444315787199,5.095037767292554,5.000098140198694,106.0421520760127,Si,137.5,70
504.880733776551,5.077389715856354,4.95604260659417,5.00809526097413,5.0234127770277635,4.936773560476685,5.041148399552729,108.96288843771725,No,Ninguna,0
501.92199540246554,4.983971543975385,5.062149584851497,4.994770096158207,4.972648143843007,4.959268246496462,4.9804629067741475,124.56939732820396,Si,30,10
504.9803296567958,4.962049046438612,5.053724844920866,5.044406086397177,5.0190489422130815,4.937449654494429,4.950754783324421,81.23853365097428,Si,137.5,50
499.8761088218546,5.041067590988417,4.947345801267955,5.0911909944326394,5.018618190332615,4.999606469192067,4.966357553274086,87.02316160849159,Si,137.5,10
501.7812427551163,5.068003027441152,4.983088687975981,5.041178735512388,5.048321037927189,5.073425119777425,4.947492658911804,138.50720380281945,Si,90,50
496.7459826836221,4.982618607553973,5.049374578867296,5.09545624054415,4.921883165512841,5.00340883608969,5.063396919695347,116.56175251221168,Si,137.5,70
501.3536068621246,4.931897885612533,5.015475908942208,5.066959487631963,5.056969546424844,4.9368239628670505,5.024200742090002,88.9648401523002,Si,137.5,70
503.70946672115343,5.091848784030209,4.945981425438716,4.948915947146626,4.922684616370481,4.928250233856466,5.092902469706925,94.37632494775394,Si,137.5,10
503.13272913303337,4.946957932189909,5.001689382857788,5.083347774559431,5.0775575694382935,5.032380897071894,5.019559864626417,147.0721496407621,No,Ninguna,0
506.1426646072496,4.968085394060058,4.99322314868069,5.0935324943692715,5.039102955659902,4.942696620263059,5.033355175409179,148.76003871795564,Si,111,50
508.67873881821487,5.078704253464634,4.977035556367909,4.931950255866009,4.908576286367766,5.096149530119062,4.9891453043028955,81.26011216516952,Si,30,10
502.2727513120275,4.985548911942249,5.013136817163533,4.980030193054886,4.904052816094446,5.034463251360517,4.919657142300637,97.39009642221154,No,Ninguna,0
492.03451285466883,4.918730108385668,5.082077545652897,4.918444454596743,5.060138186300195,4.971102021340258,4.947129473396169,93.83142356395378,Si,92.5,30
508.81635927637717,4.921451638738562,4.966772808165323,5.059459027211208,5.005591395509128,5.056370892897526,5.056442243897743,126.7541176837118,Si,137.5,30
504.2215927887046,5.0767815997975845,4.900517471039742,4.9754899313702285,5.024068128326278,5.035043305746909,4.97099244069882,105.00747086071678,Si,137.5,50
490.4560253303001,4.974453841517557,5.044447267879968,4.999529381512457,5.001433720368549,5.002912105423341,5.001434627046274,125.67166790919791,No,Ninguna,0
502.90274937004256,5.035273367642368,4.977428648070223,5.019662291428822,5.054111563207734,4.955236750248466,4.947734502370692,115.97400478762404,Si,135,70
499.7602413323621,4.914875033380172,5.040233236159296,4.947333833437079,4.946573282494359,5.0155044675220575,5.026029815804548,92.168095866402,Si,90,10
502.86529713520935,5.09812511052161,5.046579927574274,4.978750419890045,5.047376537779628,5.088952029853201,5.0531659424233695,143.85500546577305,No,Ninguna,0
503.7762488282096,4.969955767053111,4.913607721539694,5.04479318033528,5.059421923702272,5.044426146372214,4.9799812665240974,90.3233258318402,Si,90,10
501.8877820541985,4.935404681760003,4.92381191265951,4.989282055328892,5.045655681187259,5.012261860843292,5.070915456211184,114.07288013819816,No,Ninguna,0
507.3218432459563,4.905479083044955,4.9038709195695835,4.955266619096168,5.029152212242581,5.068131930276114,4.96764837298355,97.3591458144495,Si,135,70
500.9386146818025,5.0667391969189115,5.095859097261678,4.918616683564803,5.030780766476959,4.968579706675487,5.042672581888502,89.56329499938019,Si,135,50
493.52359908431174,4.918507953481063,4.940517906202914,5.0873913605274454,4.933092766270379,4.913830754208676,5.08320325608122,139.87001123738324,Si,90,70
505.5365101551097,5.066935685413922,4.9156877559568635,4.939946202638796,4.9323659276870995,5.002991919953955,4.933393549692726,134.5715698074246,Si,135,10
502.58884328115926,4.909448913356731,5.060864562557272,4.977898500139066,4.926508378599705,4.938930280019372,4.952261796090936,133.10581328836523,No,Ninguna,0
509.47975166338165,4.996072991433436,4.907118165313972,4.966712321056761,5.099292557320405,4.9157470499840015,5.021009699672094,93.42041158816048,Si,143,10
492.7347293666077,4.902832022310681,5.029582014196461,4.996259758249828,4.9492410157960665,4.948591432220024,4.95545397831143,113.25565796629817,No,Ninguna,0
504.54896982179594,4.910099063884924,4.976592618226637,4.919610073169682,5.08285553606272,4.934755066881904,4.9779945985750205,136.10661230058093,No,Ninguna,0
501.03271771807886,4.903372351659749,5.056887153729066,5.050793465000453,4.910717329643715,5.012087998814222,5.037327717992438,134.95568375081837,No,Ninguna,0
497.1578294766741,4.941948703412416,5.065337332772803,4.98432125764719,4.936450054258126,5.091116466090267,4.99089735603992,115.71535195499376,Si,90,30
490.94476772448013,4.91426965671915,4.906729374323477,5.050904826241949,5.094792746241874,5.074031256893515,5.018655606040125,114.02594952718371,No,Ninguna,0
495.30494201501193,5.079673363778278,4.97348878495076,4.952924011946564,4.901874344682686,4.960860921455797,5.0299571525613205,93.39031512568324,No,Ninguna,0
507.25652417238274,5.093564537120294,4.911462973754599,4.93379023846275,5.076609473365923,5.042504817286045,5.050499607328198,105.4370730360943,Si,143,50
495.85177668667,5.0073776531641165,4.980823134938702,4.973794893918174,4.931397272798159,5.079146417471399,4.96561989313235,88.56157601611746,No,Ninguna,0
495.7214353370402,5.055455123207338,4.941625298124649,5.044169057098516,4.9553511345115275,5.076084848647208,5.006323623083385,147.4836686247954,Si,92.5,50
503.9303586534441,5.0348136032378275,5.088571047189262,5.074646139555463,4.919071890452864,5.095237267229909,4.977808022730157,101.54578935944309,No,Ninguna,0
491.4403871379078,5.0339326627973495,5.012013147506092,4.9044889430090475,5.061453644602871,5.058184665583086,4.951215725393417,127.33005432467621,Si,90,10
492.50823534864196,4.925218857177487,4.971378704144307,4.9616653980329275,4.918016680668999,5.036641794506222,4.927467139628553,125.80148278169143,Si,90,30
508.64049880843345,4.9503004379107525,5.089089597744132,5.037506000565288,5.090226307733685,5.010918577748485,5.070051007665349,82.59469261015765,No,Ninguna,0
505.3896037691041,5.021226038556407,4.9829471225536945,5.0218229230385125,5.095349800239372,4.932724267525437,5.021729179482165,136.96150520316831,No,Ninguna,0
508.510559995793,5.054953535182643,5.036779549807777,4.93647854028902,5.045250711780166,4.93103157121148,4.991187105558699,115.58963638620739,Si,30,50
503.3136290970258,4.921354584056341,5.028933292775932,5.032732335625276,5.03207799140675,4.939391404212482,4.924793558291577,106.47442615983724,No,Ninguna,0
500.06371666143446,5.067349814106396,4.996155462902687,4.968305665414985,4.94448740747691,5.054815285012336,5.098755427330241,128.50476447503587,Si,135,10
508.531220680712,4.96842269572149,5.074509100881692,5.083455307952795,4.905362686737684,4.940166617697049,4.992161339289278,105.10042799486033,No,Ninguna,0
501.394537611156,5.097140131009288,4.901659641733452,4.941471484133119,5.076253440254813,5.089593535463874,4.984786971160409,82.42626469136978,Si,92.5,10
492.81640854021634,12.705257654351264,4.9960194150730395,4.943009091124777,5.077043807039214,5.0419901606979725,4.937952678748657,81.69847277371322,No,Ninguna,0
503.87854014370237,5.067695402566791,5.056658652055442,5.023293093794024,5.074896990337858,5.077105933799773,5.005650173878944,146.9499745880729,Si,30,50
505.4655387293681,5.062795145226743,5.087657460645437,5.069716462459589,5.0512507328232,5.012454012155829,4.964075348237906,102.89099032043109,Si,111,50
505.8513641153463,4.90558701006582,5.039416671723358,5.065267641739964,5.086715875591447,4.953620400809042,4.904566296226793,87.1831870079342,No,Ninguna,0
509.11772170794126,5.00658511356206,5.038202784254174,5.041464360965733,4.959964882607085,4.971418681987714,5.027276086328013,141.6706373590087,Si,90,10
496.2568657401825,4.928115397150362,4.909328035654021,4.940476526420919,4.9402838581790975,4.966683355908712,5.083555464585769,131.76694835654638,Si,30,10
495.26157851093717,5.059400207877278,5.065509115170585,5.054048796667064,5.030369622270949,5.093773088416845,4.971621824818498,124.29347232485716,Si,143,70
505.61499598492077,5.000337437457635,4.971569832302609,4.9027140505862254,5.0027015236466195,5.010221164998157,5.028753877816294,131.69721464734502,Si,135,30
502.7686713606197,5.096193669579428,4.961228669384421,5.058068490428774,4.955561807324416,4.987357207673197,4.926273243842786,88.49121496791129,Si,137.5,30
505.1832778519137,5.071158400307825,4.944424183620608,5.088167044915752,5.033663285398426,5.0422676368797,5.047683111643821,145.75161485210236,No,Ninguna,0
507.794540777928,5.055239553463309,5.01876393224384,4.928545580557894,4.991912737748156,5.05282848645899,5.067830170373134,148.66994052227415,No,Ninguna,0
500.6734620511374,5.081618426233846,4.927471833996431,5.042085835044799,4.927690767958508,4.988281534683887,4.943673965305543,145.35002718649974,No,Ninguna,0
496.4115610264659,5.023098590327362,4.991229653994627,5.090705284893009,4.966257406559781,4.943180217963384,4.991409185880865,130.98892692091178,Si,90,50
490.1073963138987,4.976581368048672,5.087411204950965,5.098726608094862,4.9731129969594665,4.908560957614014,4.991818061437312,125.3535394831968,No,Ninguna,0
501.06901830251917,5.048725408124352,4.9388940013453455,5.017286762665051,5.0568549907968166,4.919870600179633,4.9324037821755375,90.44966505448373,Si,92.5,30
502.6175400835085,5.041705904642979,4.949487312535047,4.9156194694185364,5.001158428309902,4.976822988529931,4.904386852460979,117.15642195934612,Si,135,10
508.04835423893405,5.0162087138676865,4.939288580727802,4.98948424641436,4.994563546329732,5.040771987794965,4.974359515031566,137.55017066871523,No,Ninguna,0
509.5392559817112,4.95215963937664,4.9190067202243934,5.086396800508083,4.991040281056785,5.032386029058582,5.080899803778056,126.5229253009132,Si,92.5,50
495.41835387281895,4.960157313057576,4.908564803456687,5.04708043977286,4.9268979488732425,4.9151837135891805,5.039372653752991,120.30042234263192,Si,30,70
503.896022163689,5.058933233209622,4.954747309415555,5.052641813338729,4.955468413138234,5.027832084667324,4.969045935910787,94.67086432494813,Si,143,70
490.12714441344076,4.995630634501111,5.033784602552254,5.047663681836976,5.034823516900997,4.970828747714677,5.012798634118447,112.53410377401912,Si,30,70
494.000071897358,5.0026868904609705,4.988404065584702,4.924174078371637,4.953368723771654,5.070439462542959,5.071615335141467,146.8280681361568,Si,143,50
504.568224171851,4.96997741853075,5.045323039866561,5.002200431155921,4.977290666593526,5.013600631536188,4.923536236745088,108.40049458111656,Si,30,30
496.979143480875,4.983555294370434,5.044242578074741,5.062016526510828,4.902895145003777,4.90640857899863,4.9726493784468255,109.82983630580961,No,Ninguna,0
501.52342301575925,5.0018708401693575,5.05393292685918,4.946625793424882,4.972257188629811,4.924231582221794,4.961899796208923,95.550413326172,Si,92.5,10
507.4173457958468,4.927485640682493,4.948048312172006,4.961524148444205,5.090845431104279,4.920638228938091,5.08860395746495,110.36284236318521,Si,137.5,30
503.07704896110437,5.055556850292986,5.095826173646753,5.0942787691124405,5.042720780675038,5.0551722006642335,5.024172315026569,95.05014565181472,Si,111,10
498.1101738432961,5.034578091112635,4.976926543581686,4.965411570619506,4.945022082560184,4.954028376244813,4.967832868809641,93.03836938138971,Si,111,10
507.4845614023892,5.006998981113024,5.049605859617222,4.917515229098208,4.961711402582386,4.9492237891792765,4.923472092743682,92.70734709624648,Si,137.5,30
503.1468169194579,5.0673751855444715,5.069917537641866,4.925279741053948,5.015498430455888,5.029685579548846,4.905800779594337,90.0820540692141,Si,90,70
493.90534795571716,5.0069278982992635,4.94082216959463,5.004404125690731,4.997969743785341,4.991424594586456,4.983793046483754,116.48066918135565,No,Ninguna,0
504.8823606460294,5.059496694814528,4.9516203859566374,4.938491532525489,4.961500886675123,5.063586019838072,5.098011410946808,130.17173774640025,Si,143,50
500.4554483052752,4.956828967073508,4.986707680538384,4.908068189823099,4.984857434704496,4.918130517759678,5.061228257404037,103.18321981021953,Si,30,50
507.80072058885133,5.098738545482466,4.924815728506628,5.002293063539645,4.996919837003986,5.06615180884048,5.016303263757561,84.3681678712715,No,Ninguna,0
500.6609121637637,4.936469528797683,5.030515150018538,4.935331723103724,4.991241614836796,4.995332658721743,4.9503130865935,98.64680372240187,Si,137.5,30
508.67750881951144,4.988977371209058,5.022313788081643,5.080692242096295,4.956534168654659,5.092549266449678,5.030527309118551,139.75923674553968,No,Ninguna,0
498.7914306650885,4.981512327907535,5.068634095053792,5.06537220906717,4.948989979237509,5.075699118385239,4.937821427770668,116.07982944197684,No,Ninguna,0
498.0266925102264,5.056014532286414,5.086487282111228,5.084415207081814,5.09023236382313,5.094053077828229,4.9710101452703075,132.55915959040158,Si,92.5,70
505.51238569669164,4.919622448323435,4.959336197953836,4.918143812469143,5.021477365240351,4.9752125720191644,5.0242068543529745,80.54314302450543,Si,143,10
506.06322356962283,4.915901900061829,5.008380906805894,4.952208315678709,5.0410979826084095,5.095799871829608,5.031305317569236,121.86575220586172,No,Ninguna,0
500.8978900447877,5.076413814507245,4.94477083178672,4.934907403072186,5.024724539289237,5.047581112022717,4.97626768890204,130.41666282144257,No,Ninguna,0
509.4898884690348,5.0688763280214895,4.967144050471871,4.945715110726611,5.0049130338799115,4.988287874162063,4.940822871239794,104.1479644465905,No,Ninguna,0
504.6789605364598,4.947006827799465,4.983617708538159,4.95336779543729,5.033077384284603,4.950239936294193,5.00116231604947,101.12611120317439,Si,92.5,30
508.32724845997444,4.959226683608182,4.962606746493728,5.083607719151189,5.040363068667732,5.076160512574463,4.992567717437651,123.10873508049814,Si,30,50
493.18855746866836,4.925325906497693,4.920854952184626,5.0186539776427646,4.968383664701591,5.094447532554431,4.999297078013937,118.49962701223009,Si,137.5,70
509.1599679722035,5.035409602604911,5.072197155058698,5.0314229539390425,4.948267758093057,4.946359395040164,5.09099415930389,137.91687981646697,Si,92.5,30
493.0293559737709,5.008026232156899,5.035467477095848,5.056609609012714,4.914478914352413,5.036957828893066,4.936898330957309,142.57194315859232,Si,90,70
506.8595208487656,4.984652918400787,4.958792081230986,4.932933534806185,4.999087650575982,4.9317761822932535,4.976142921417145,127.45620904442197,Si,90,30
495.23778192067414,5.0062773803990135,5.06330488969622,5.094356109027962,4.98730907971466,5.011336017977961,5.082853156976576,143.01909062135644,Si,135,10
509.9430864872847,5.097277224212162,5.035483024965223,5.011934706739696,4.936089255916338,5.053409540558137,4.990611035185928,110.29566717167631,Si,143,70
490.8103501623046,5.050972178060091,5.002924890941356,5.097872331985242,4.919570213579013,5.0256666312725935,4.916038787710843,88.11969344688428,Si,143,70
496.26988816529854,4.911486130489759,4.93516155450178,5.066059122284144,5.055831300021491,5.007659180928405,5.0129623117820925,90.33295152024344,Si,30,10
499.81824573878396,5.059643183111517,5.020645614486106,4.919895992030411,4.958495159685636,5.013657517294232,5.085169360708961,92.88796924671826,Si,30,70
507.8120729670662,5.057271199158812,5.074241566665799,5.033507551781497,5.013798744552366,4.993338629292626,5.005173035613147,130.98750626415847,No,Ninguna,0
502.607176546475,4.996138294347933,5.055727384352401,4.91113618178203,5.072734607127965,4.974236929447335,4.986937114194416,129.79658393700072,Si,143,30
504.4682014822233,4.91199479464618,4.907778521459241,5.05756974467576,5.022342306547714,5.046827691162981,4.97217233737823,99.44539092886359,Si,90,10
503.10533176646385,4.902086173494352,4.933211542186691,4.9626211754444185,4.99895601263741,5.069210207322768,5.077620546084693,118.16287911134646,No,Ninguna,0
502.1596478972699,5.050858221686072,5.024142503088448,5.0799664692924775,4.9254726370248525,5.02444011348491,5.095938355515963,122.85004674235182,No,Ninguna,0
491.30668279616634,4.9886916118686875,4.9759054405364065,5.055918727698639,5.067146561349481,5.075363725821117,4.982718716564103,146.75831498953917,Si,135,70
502.258615136111,4.94482232737184,5.060585118179562,5.063524019514543,4.96140992507044,4.939197741354333,5.012884933920715,143.16399922607627,No,Ninguna,0
508.08722836960675,5.080339174426987,4.976801833642516,4.974275650620485,5.087916974591146,5.090738664199986,5.033896046827077,121.53397517075705,Si,137.5,50
491.44878667727295,5.06354629171955,4.96082852986907,5.04478305813276,4.912728434388393,5.0623994863656065,5.056674440280796,85.8381184705907,Si,92.5,50
492.35729058796585,4.988360802940887,4.901573002995643,5.0027113653741795,5.007713628056687,5.030724431059643,5.08201603737631,115.14227735627736,Si,111,70
494.1281570024266,4.957085130662149,4.911691821110629,4.949243474602574,5.038501263077613,4.91790561809822,4.996139689229523,127.05155951576135,Si,90,10
501.48619134888986,5.010963721750611,5.060805498461981,5.067355374527784,4.95346313111173,5.078288901433509,5.036266868985941,102.33418299769099,Si,135,10
497.5365121468342,5.037684679930019,5.087924891215127,5.07053510494102,4.996046934458318,4.982868450088743,4.948002444725437,135.52248627290794,Si,92.5,10
507.1526233837795,5.071744819462496,4.995171489305253,5.039183333285545,4.924001771571542,5.024134827370988,4.9071569415727625,146.28091570577644,No,Ninguna,0
501.01605992089065,4.917201147528101,5.005883493691186,5.03637667961588,5.044270276800935,4.9323912441317574,5.076018216849644,114.87252837987945,Si,90,70
491.1092749737998,4.906330034582274,5.075755502860796,4.923068756320448,5.074798036661466,5.006220569783139,5.030281804737869,137.49334227354223,Si,135,10
494.45103892093,5.02331520613603,5.065650904266881,4.992259454629589,5.059251156368524,5.029943222975731,5.010116021560483,85.20120833398872,Si,92.5,50
503.3553013675237,4.917279178360087,4.942516451208491,4.9639974303526655,4.919899221423457,5.012080186769869,4.976210310644242,82.32851388419319,Si,137.5,70
501.8490109237441,5.039195833580075,4.9845413946494865,5.008837607670232,5.021417489627512,5.041953208670606,5.045333809633167,143.63559343488316,Si,30,50
497.30557019431456,5.005772069493263,4.988372260371749,5.005426013998613,4.910903842689173,5.093416765066774,5.049228256137191,106.84810889136307,No,Ninguna,0
497.92295830844563,4.932278601905296,4.926590498192791,4.9215026831437445,5.038851933664153,4.930339760357875,4.999491096670084,139.56352256170135,Si,92.5,70
495.7919210127005,4.91267865166152,5.0300229755989205,4.963696634970344,5.090976177182293,4.955958665075766,4.956850719817381,125.63844844027267,No,Ninguna,0
496.7949767686844,4.968760375663093,4.963063052050148,5.025764973225404,4.927576221887496,4.905233700469111,4.900284954845415,101.12730237999133,Si,143,50
493.8726351134773,5.072869316974489,4.993164007775472,5.042371213302896,5.0102346439132495,4.944717246148686,5.038431462931786,81.18435903714227,Si,92.5,10
507.61916317329496,5.033601783476257,5.039331908093779,5.045640437460926,4.985482638823998,5.022482857918461,5.063130682617877,139.24656459628957,Si,143,30
507.8594176595621,5.089251558871625,5.005364610417038,5.02017385778397,5.059715486058393,4.956173708368834,5.0078911449982835,128.20917601900433,Si,143,50
491.19039578689035,5.023887068733289,5.068343776024537,5.094800910861569,4.91815930602334,4.968178714208679,5.066070408250172,139.42438574239173,Si,111,50
504.8606522892342,4.917768052568592,4.999565722955717,4.9226660987580555,5.088977222489266,4.949990499461094,4.9252367621919655,102.38664646258312,No,Ninguna,0
492.66858377224486,4.9035065502642725,5.01434491660987,4.917872054671876,4.956512244490237,4.9909058151398,4.945280008313388,102.94581672229351,Si,111,30
500.99423011296307,4.989744762881081,4.972679723523618,5.02512088966936,5.066668294829732,5.097325615379139,5.0685388412717804,140.1838665141849,Si,143,30
499.1014310849531,4.910240086005899,5.023544827201599,4.977148047859761,5.026774927322134,4.989123766336848,4.995762449934205,138.60374679249844,Si,111,30
509.42202586982563,4.94078711026723,4.964430570573022,4.910475144800255,5.048864901667933,5.034223152393542,4.975829599996041,111.20199676063493,Si,92.5,10
501.68646152340193,4.992505635439983,5.035876624644902,4.906692481780762,4.934047190514735,5.019135716630539,5.048070182315336,135.26251486469076,No,Ninguna,0
496.70209979502545,5.047246919843517,5.023074904409218,4.933319441705809,5.084605107763901,5.0194056411677055,4.994836963023594,145.39000742597378,Si,143,30
496.40751709768944,8.16402993265898,4.926178890503731,5.078358970240645,5.0195126257633005,4.942320690887534,5.023549426689793,82.11196004297682,No,Ninguna,0
504.2792505190254,4.950239755084455,4.973103777677682,5.058300946788993,4.904936734196273,4.9632486795091575,4.937891928436987,92.37901774273337,No,Ninguna,0
497.8141037505145,5.034169103716025,4.94516595441521,5.078912476487378,4.956619700569608,5.035045639628446,4.945674382648515,98.06319834117693,No,Ninguna,0
491.0850523483833,5.048685867205082,4.968336018785425,5.085431126588077,4.987407258616327,4.908442892154248,4.9470910928965175,133.57085601416622,No,Ninguna,0
506.06030348824373,4.904790017769628,4.942970701339389,5.0289332064026535,4.933719034760112,4.911478730718444,4.946986590736931,89.36116818375947,Si,92.5,30
495.4145677390063,4.965480049577107,4.901452247759022,4.907010372640647,5.026054854555646,5.052760743082727,5.008486490043195,115.51300710015599,No,Ninguna,0
504.71682991987575,5.009870768356741,5.013177873499283,4.973245136631812,5.0809742437313075,5.077009593423039,4.91234132221393,119.75417344249507,Si,92.5,10
498.56703029045605,5.082159499793084,4.971847549865318,4.967774723325404,5.004855111139935,4.962737798366393,4.977084566516213,130.08454859818994,Si,90,70
506.9138771830046,4.96292128796273,4.925163467604667,5.06033442184897,4.9120220699669135,5.004722186475441,5.00404620495488,142.02342084314267,Si,143,10
504.3833015105429,4.997468954972457,5.085145136291439,4.985721001812023,4.91679943767021,5.000624029879023,5.085804657194314,93.1586057850028,No,Ninguna,0
502.5047265954064,4.928707830578121,5.017600017354454,5.040564214360878,5.084217777096793,5.098147356352034,5.071498097126921,133.69848656241822,Si,90,30
506.5872652007497,5.02819285470713,5.009583093098717,4.925163230222345,4.981983870782164,4.957603623197061,4.96649891963933,88.38168712236637,Si,92.5,70
507.31624242016227,4.937793744600607,4.912851342725893,4.90725644029926,4.971354899422263,4.933317749876434,5.074541544265053,80.5227668789119,Si,111,10
507.7704336005063,4.967720816206785,5.089442268869401,5.001036711853794,5.088385500189501,4.960912247203098,4.907749259149765,81.01276735513531,Si,111,30
509.8537810481739,4.995901627535035,4.906092052378324,5.007697919896267,5.070582265540642,5.057964532294041,4.9663466641949325,128.44541794534442,No,Ninguna,0
492.637570538696,5.060040974617249,5.079967658900644,5.010748458490523,4.967682148461745,4.94578719008772,5.040185687287438,138.10533480173638,No,Ninguna,0
503.2237729899383,4.985265923289046,4.983622432269878,5.025932605684697,4.928149599235344,5.038572345023098,5.08860334815497,133.3890388278368,Si,92.5,70
503.10380528674904,5.003125594626997,4.907756994198505,5.038700312998189,4.97084255447746,4.965923648572636,5.094200759865281,132.65720709081475,Si,143,10
506.33374372873334,5.089676014238932,5.047183526363442,5.0001138790138215,4.921151466179989,4.918813227672407,4.929776930333762,109.79269918420225,Si,135,50
505.79035686038725,5.088102314937343,4.936022319662585,4.965485695380747,4.958974602518452,5.0887194935120394,4.974678749455911,113.16823715795081,Si,30,50
502.0965577608553,5.073446478177609,5.029132115074224,4.902726486135989,4.9622051939894325,4.928281036139951,4.906160940448186,139.0041233169548,Si,30,50
506.39466400307964,4.952576422301478,4.955272667080556,5.064624194795713,5.094626750988593,5.010509317484498,5.009211812286424,109.62240686257908,Si,90,50
508.9695948202933,4.9348277931437154,5.049978248299058,5.060829739245925,4.941393583705065,5.028100655313301,5.015746264192058,127.43623204820673,No,Ninguna,0
506.2286937262984,4.912650894515285,5.001065052545493,5.059301112659413,4.944240692396343,5.066604346177669,4.909137008254304,110.7466830152867,Si,30,50
499.69190031153573,5.037534488145493,5.011633729806432,4.925290991838864,4.9581096598858965,4.953686307011589,4.937400541995195,104.31677003105355,Si,143,70
490.939222324758,5.092875428298699,5.074890443391674,4.901293819522302,5.045579565073747,5.080756562296015,5.058454024037411,136.08932261390373,Si,135,10
493.75512489339707,5.086657690236495,5.085176114133523,4.903432473778832,5.092760154599647,4.975050988520401,5.071605943549601,140.58168867877004,Si,137.5,70
494.68799737424814,4.995894861299068,4.939378024180294,5.062998221693167,4.928758491799673,5.096080306607338,5.023292086735041,108.54140966722576,Si,143,10
505.171898566518,4.942620835615903,4.972298159398329,4.989016949425052,4.9643124174162185,5.017540263194797,5.022633749215298,87.38261511943027,Si,92.5,30
506.65307597835664,5.047008016689999,5.086287222851641,4.989748994724328,5.017143698008294,4.9187833383427195,5.093653836861883,85.85426886304968,Si,90,70
